User-generated using "barnfire_functions.py"
67 3.0838771926e+05 resonance
68 2.9080662159e+05 resonance
69 2.7422781738e+05 resonance
70 2.5859416616e+05 resonance
71 2.4385178503e+05 resonance
72 2.2994986293e+05 resonance
73 2.1684048552e+05 resonance
74 2.0447847005e+05 resonance
75 1.9282120963e+05 resonance
76 1.8182852637e+05 resonance
77 1.7146253290e+05 resonance
78 1.6168750183e+05 resonance
79 1.5246974255e+05 resonance
80 1.4377748514e+05 resonance
81 1.3558077090e+05 resonance
82 1.2785134905e+05 resonance
83 1.2056257938e+05 resonance
84 1.1368934043e+05 resonance
85 1.0720794291e+05 resonance
86 1.0109604805e+05 resonance
87 9.5332590610e+04 resonance
88 8.9897706267e+04 resonance
89 8.4772663161e+04 resonance
90 7.9939797330e+04 resonance
91 7.5382451829e+04 resonance
92 7.1084919321e+04 resonance
93 6.7032387940e+04 resonance
94 6.3210890241e+04 resonance
95 5.9607255057e+04 resonance
96 5.6209062108e+04 resonance
97 5.3004599189e+04 resonance
98 4.9982821805e+04 resonance
99 4.7133315105e+04 resonance
100 4.4446257986e+04 resonance
101 4.1912389242e+04 resonance
102 3.9522975646e+04 resonance
103 3.7269781852e+04 resonance
104 3.5145042006e+04 resonance
105 3.3141432985e+04 resonance
106 3.1252049155e+04 resonance
107 2.9470378568e+04 resonance
108 2.7790280523e+04 resonance
109 2.6205964399e+04 resonance
110 2.4711969694e+04 resonance
111 2.3303147209e+04 resonance
112 2.1974641300e+04 resonance
113 2.0721873142e+04 resonance
114 1.9540524946e+04 resonance
115 1.8426525081e+04 resonance
116 1.7376034037e+04 resonance
117 1.6385431193e+04 resonance
118 1.5451302341e+04 resonance
119 1.4570427914e+04 resonance
120 1.3739771891e+04 resonance
121 1.2956471336e+04 resonance
122 1.2217826527e+04 resonance
123 1.1521291652e+04 resonance
124 1.0864466035e+04 resonance
125 1.0245085863e+04 resonance
126 9.6610163819e+03 resonance
127 9.1102445385e+03 resonance
128 8.5908720438e+03 resonance
129 8.1011088299e+03 resonance
130 7.6392668800e+03 resonance
131 7.2037544105e+03 resonance
132 6.7930703852e+03 resonance
133 6.4057993413e+03 resonance
134 6.0406065114e+03 resonance
135 5.6962332227e+03 resonance
136 5.3714925589e+03 resonance
137 5.0652652695e+03 resonance
138 4.7764959124e+03 resonance
139 4.5041892155e+03 resonance
140 4.2474066474e+03 resonance
141 4.0052631817e+03 resonance
142 3.7769242472e+03 resonance
143 3.5616028516e+03 resonance
144 3.3585568686e+03 resonance
145 3.1670864803e+03 resonance
146 2.9865317653e+03 resonance
147 2.8162704242e+03 resonance
148 2.6557156345e+03 resonance
149 2.5043140285e+03 resonance
150 2.3615437858e+03 resonance
151 2.2269128346e+03 resonance
152 2.0999571564e+03 resonance
153 1.9802391859e+03 resonance
154 1.8673463034e+03 resonance
155 1.7608894126e+03 resonance
156 1.6605015994e+03 resonance
157 1.5658368674e+03 resonance
158 1.4765689453e+03 resonance
159 1.3923901624e+03 resonance
160 1.3130103885e+03 resonance
161 1.2381560332e+03 resonance
162 1.1675691039e+03 resonance
163 1.1010063156e+03 resonance
164 1.0382382533e+03 resonance
165 9.7904858071e+02 resonance
166 9.2323329479e+02 resonance
167 8.7060002272e+02 resonance
168 8.2096735877e+02 resonance
169 7.7416423913e+02 resonance
170 7.3002935225e+02 resonance
171 6.8841058294e+02 resonance
172 6.4916448803e+02 resonance
173 6.1215580202e+02 resonance
174 5.7725697086e+02 resonance
175 5.4434771231e+02 resonance
176 5.1331460138e+02 resonance
177 4.8405067944e+02 resonance
178 4.5645508551e+02 resonance
179 4.3043270867e+02 resonance
180 4.0589386027e+02 resonance
181 3.8275396475e+02 resonance
182 3.6093326821e+02 resonance
183 3.4035656347e+02 resonance
184 3.2095293093e+02 resonance
185 3.0265549405e+02 resonance
186 2.8540118893e+02 resonance
187 2.6913054693e+02 resonance
188 2.5378748967e+02 resonance
189 2.3931913583e+02 resonance
190 2.2567561879e+02 resonance
191 2.1280991484e+02 resonance
192 2.0067768108e+02 resonance
193 1.8923710258e+02 resonance
194 1.7844874825e+02 resonance
195 1.6827543500e+02 resonance
196 1.5868209948e+02 resonance
197 1.4963567735e+02 resonance
198 1.4110498921e+02 resonance
199 1.3306063322e+02 resonance
200 1.2547488371e+02 resonance
201 1.1832159566e+02 resonance
202 1.1157611457e+02 resonance
203 1.0521519146e+02 resonance
204 9.9216902808e+01 resonance
205 9.3560574912e+01 resonance
206 8.8226712688e+01 resonance
207 8.3196932459e+01 resonance
208 7.8453898595e+01 resonance
209 7.3981263766e+01 resonance
210 6.9763612598e+01 resonance
211 6.5786408544e+01 resonance
212 6.2035943782e+01 resonance
213 5.8499291967e+01 resonance
214 5.5164263684e+01 resonance
215 5.2019364431e+01 resonance
216 4.9053755005e+01 resonance
217 4.6257214144e+01 resonance
218 4.3620103295e+01 resonance
219 4.1133333399e+01 resonance
220 3.8788333560e+01 resonance
221 3.6577021506e+01 resonance
222 3.4491775734e+01 resonance
223 3.2525409240e+01 resonance
224 3.0671144751e+01 resonance
225 2.8922591362e+01 resonance
226 2.7273722513e+01 resonance
227 2.5718855216e+01 resonance
228 2.4252630469e+01 resonance
229 2.2869994785e+01 resonance
230 2.1566182775e+01 resonance
231 2.0336700723e+01 resonance
232 1.9177311100e+01 resonance
233 1.8084017954e+01 resonance
234 1.7053053146e+01 resonance
235 1.6080863353e+01 resonance
236 1.5164097828e+01 resonance
237 1.4299596849e+01 resonance
238 1.3484380830e+01 resonance
239 1.2715640048e+01 resonance
240 1.1990724963e+01 resonance
241 1.1307137085e+01 resonance
242 1.0662520360e+01 resonance
243 1.0054653055e+01 resonance
244 9.4814400946e+00 resonance
245 8.9409058450e+00 resonance
246 8.4311873020e+00 resonance
247 7.9505276706e+00 resonance
248 7.4972703104e+00 resonance
249 7.0698530257e+00 resonance
250 6.6668026809e+00 resonance
251 6.2867301235e+00 resonance
252 5.9283253965e+00 resonance
253 5.5903532227e+00 resonance
254 5.2716487481e+00 resonance
255 4.9711135265e+00 resonance
256 4.6877117339e+00 resonance
257 4.4204665983e+00 resonance
258 4.1684570331e+00 resonance
259 3.9308144628e+00 resonance
260 3.7067198291e+00 resonance
261 3.4954007677e+00 resonance
262 3.2961289470e+00 resonance
263 3.1082175570e+00 resonance
264 2.9310189429e+00 resonance
265 2.7639223723e+00 resonance
266 2.6063519304e+00 resonance
267 2.4577645354e+00 resonance
268 2.3176480662e+00 resonance
269 2.1855195978e+00 resonance
270 2.0609237364e+00 resonance
271 1.9434310503e+00 resonance
272 1.8326365893e+00 resonance
273 1.7281584896e+00 resonance
274 1.6296366572e+00 resonance
275 1.5367315269e+00 resonance
276 1.4491228921e+00 resonance
277 1.3665088011e+00 resonance
278 1.2886045163e+00 resonance
279 1.2151415330e+00 resonance
280 1.1458666539e+00 resonance
281 1.0805411162e+00 resonance
282 1.0189397692e+00 resonance
283 9.6085029780e-01 resonance
284 9.0607249090e-01 resonance
285 8.5441755146e-01 resonance
286 8.0570744568e-01 resonance
287 7.5977428942e-01 resonance
288 7.1645976955e-01 resonance
289 6.7561459835e-01 resonance
290 6.3709799895e-01 resonance
291 6.0077722011e-01 resonance
292 5.6652707872e-01 resonance
293 5.3422952832e-01 resonance
294 5.0377325224e-01 resonance
295 4.7505327995e-01 resonance
296 4.4797062524e-01 resonance
297 4.2243194512e-01 resonance
298 3.9834921800e-01 resonance
299 3.7563944043e-01 resonance
300 3.5422434093e-01 resonance
301 3.3403011027e-01 resonance
302 3.1498714705e-01 resonance
303 2.9702981784e-01 resonance
304 2.8009623095e-01 resonance
305 2.6412802312e-01 resonance
306 2.4907015835e-01 resonance
307 2.3487073824e-01 resonance
308 2.2148082311e-01 resonance
309 2.0885426329e-01 resonance
310 1.9694754012e-01 resonance
311 1.8571961591e-01 resonance
312 1.7513179252e-01 resonance
313 1.6514757798e-01 resonance
314 1.5573256072e-01 resonance
315 1.4685429097e-01 resonance
316 1.3848216889e-01 resonance
317 1.3058733915e-01 resonance
318 1.2314259144e-01 resonance
319 1.1612226673e-01 resonance
320 1.0950216876e-01 resonance
321 1.0325948073e-01 resonance
322 9.7372686594e-02 resonance
323 9.1821496949e-02 resonance
324 8.6586779074e-02 resonance
325 8.1650491002e-02 resonance
326 7.6995619333e-02 resonance
327 7.2606120597e-02 resonance
328 6.8466865956e-02 resonance
329 6.4563589066e-02 resonance
330 6.0882836900e-02 resonance
331 5.7411923387e-02 resonance
332 5.4138885682e-02 resonance
333 5.1052442943e-02 resonance
334 4.8141957441e-02 resonance
335 4.5397397904e-02 resonance
336 4.2809304939e-02 resonance
337 4.0368758430e-02 resonance
338 3.8067346796e-02 resonance
339 3.5897137996e-02 resonance
340 3.3850652193e-02 resonance
341 3.1920835973e-02 resonance
342 3.0101038037e-02 resonance
343 2.8384986272e-02 resonance
344 2.6766766139e-02 resonance
345 2.5240800283e-02 resonance
346 2.3801829315e-02 resonance
347 2.2444893679e-02 resonance
348 2.1165316564e-02 resonance
349 1.9958687783e-02 resonance
350 1.8820848571e-02 resonance
351 1.7747877255e-02 resonance
352 1.6736075733e-02 resonance
353 1.5781956734e-02 resonance
354 1.4882231792e-02 resonance
355 1.4033799917e-02 resonance
356 1.3233736907e-02 resonance
357 1.2479285265e-02 resonance
358 1.1767844700e-02 resonance
359 1.1096963163e-02 resonance
360 1.0464328395e-02 resonance
361 9.8677599583e-03 resonance
362 9.3052017213e-03 resonance
363 8.7747147722e-03 resonance
364 8.2744707357e-03 resonance
365 7.8027454720e-03 resonance
366 7.3579131337e-03 resonance
367 6.9384405626e-03 resonance
368 6.5428820056e-03 resonance
369 6.1698741313e-03 resonance
370 5.8181313317e-03 resonance
371 5.4864412908e-03 resonance
372 5.1736608064e-03 resonance
373 4.8787118499e-03 resonance
374 4.6005778511e-03 resonance
375 4.3383001937e-03 resonance
376 4.0909749123e-03 resonance
377 3.8577495761e-03 resonance
378 3.6378203511e-03 resonance
379 3.4304292297e-03 resonance
380 3.2348614182e-03 resonance
381 3.0504428730e-03 resonance
382 2.8765379775e-03 resonance
383 2.7125473514e-03 resonance
384 2.5579057851e-03 resonance
385 2.4120802913e-03 resonance
386 2.2745682681e-03 resonance
387 2.1448957669e-03 resonance
388 2.0226158588e-03 resonance
389 1.9073070941e-03 resonance
390 1.7985720498e-03 resonance
391 1.6960359600e-03 resonance
392 1.5993454240e-03 resonance
393 1.5081671884e-03 resonance
394 1.4221869985e-03 resonance
395 1.3411085153e-03 resonance
396 1.2646522937e-03 resonance
397 1.1925548199e-03 resonance
398 1.1245676030e-03 resonance
399 1.0604563183e-03 resonance
400 1.0000000000e-03 thermal
401 1.0000000000e-05 thermal
