User-generated using "barnfire_functions.py"
67 1.1048111073e+06 resonance
68 1.0624812203e+06 resonance
69 1.0217731666e+06 resonance
70 9.8262480688e+05 resonance
71 9.4497638289e+05 resonance
72 9.0877042588e+05 resonance
73 8.7395166895e+05 resonance
74 8.4046696274e+05 resonance
75 8.0826519423e+05 resonance
76 7.7729720878e+05 resonance
77 7.4751573504e+05 resonance
78 7.1887531285e+05 resonance
79 6.9133222378e+05 resonance
80 6.6484442448e+05 resonance
81 6.3937148241e+05 resonance
82 6.1487451420e+05 resonance
83 5.9131612626e+05 resonance
84 5.6866035767e+05 resonance
85 5.4687262536e+05 resonance
86 5.2591967127e+05 resonance
87 5.0576951159e+05 resonance
88 4.8639138794e+05 resonance
89 4.6775572042e+05 resonance
90 4.4983406247e+05 resonance
91 4.3259905742e+05 resonance
92 4.1602439676e+05 resonance
93 4.0008477996e+05 resonance
94 3.8475587587e+05 resonance
95 3.7001428554e+05 resonance
96 3.5583750657e+05 resonance
97 3.4220389868e+05 resonance
98 3.2909265075e+05 resonance
99 3.1648374900e+05 resonance
100 3.0435794647e+05 resonance
101 2.9269673363e+05 resonance
102 2.8148231013e+05 resonance
103 2.7069755762e+05 resonance
104 2.6032601362e+05 resonance
105 2.5035184640e+05 resonance
106 2.4075983082e+05 resonance
107 2.3153532506e+05 resonance
108 2.2266424830e+05 resonance
109 2.1413305922e+05 resonance
110 2.0592873530e+05 resonance
111 1.9803875300e+05 resonance
112 1.9045106858e+05 resonance
113 1.8315409976e+05 resonance
114 1.7613670802e+05 resonance
115 1.6938818160e+05 resonance
116 1.6289821917e+05 resonance
117 1.5665691407e+05 resonance
118 1.5065473920e+05 resonance
119 1.4488253250e+05 resonance
120 1.3933148293e+05 resonance
121 1.3399311705e+05 resonance
122 1.2885928606e+05 resonance
123 1.2392215339e+05 resonance
124 1.1917418271e+05 resonance
125 1.1460812644e+05 resonance
126 1.1021701469e+05 resonance
127 1.0599414461e+05 resonance
128 1.0193307016e+05 resonance
129 9.8027592284e+04 resonance
130 9.4271749432e+04 resonance
131 9.0659808468e+04 resonance
132 8.7186255914e+04 resonance
133 8.3845789537e+04 resonance
134 8.0633310255e+04 resonance
135 7.7543914353e+04 resonance
136 7.4572885996e+04 resonance
137 7.1715690035e+04 resonance
138 6.8967965078e+04 resonance
139 6.6325516839e+04 resonance
140 6.3784311730e+04 resonance
141 6.1340470709e+04 resonance
142 5.8990263353e+04 resonance
143 5.6730102171e+04 resonance
144 5.4556537119e+04 resonance
145 5.2466250342e+04 resonance
146 5.0456051104e+04 resonance
147 4.8522870920e+04 resonance
148 4.6663758872e+04 resonance
149 4.4875877102e+04 resonance
150 4.3156496484e+04 resonance
151 4.1502992455e+04 resonance
152 3.9912841010e+04 resonance
153 3.8383614849e+04 resonance
154 3.6912979673e+04 resonance
155 3.5498690618e+04 resonance
156 3.4138588831e+04 resonance
157 3.2830598175e+04 resonance
158 3.1572722054e+04 resonance
159 3.0363040375e+04 resonance
160 2.9199706609e+04 resonance
161 2.8080944975e+04 resonance
162 2.7005047730e+04 resonance
163 2.5970372562e+04 resonance
164 2.4975340084e+04 resonance
165 2.4018431418e+04 resonance
166 2.3098185885e+04 resonance
167 2.2213198767e+04 resonance
168 2.1362119169e+04 resonance
169 2.0543647954e+04 resonance
170 1.9756535759e+04 resonance
171 1.8999581091e+04 resonance
172 1.8271628490e+04 resonance
173 1.7571566766e+04 resonance
174 1.6898327304e+04 resonance
175 1.6250882434e+04 resonance
176 1.5628243856e+04 resonance
177 1.5029461140e+04 resonance
178 1.4453620268e+04 resonance
179 1.3899842244e+04 resonance
180 1.3367281749e+04 resonance
181 1.2855125850e+04 resonance
182 1.2362592764e+04 resonance
183 1.1888930660e+04 resonance
184 1.1433416511e+04 resonance
185 1.0995354995e+04 resonance
186 1.0574077430e+04 resonance
187 1.0168940751e+04 resonance
188 9.7793265361e+03 resonance
189 9.4046400544e+03 resonance
190 9.0443093628e+03 resonance
191 8.6977844317e+03 resonance
192 8.3645363051e+03 resonance
193 8.0440562937e+03 resonance
194 7.7358551983e+03 resonance
195 7.4394625626e+03 resonance
196 7.1544259557e+03 resonance
197 6.8803102812e+03 resonance
198 6.6166971128e+03 resonance
199 6.3631840562e+03 resonance
200 6.1193841343e+03 resonance
201 5.8849251965e+03 resonance
202 5.6594493512e+03 resonance
203 5.4426124190e+03 resonance
204 5.2340834072e+03 resonance
205 5.0335440050e+03 resonance
206 4.8406880975e+03 resonance
207 4.6552212982e+03 resonance
208 4.4768604997e+03 resonance
209 4.3053334417e+03 resonance
210 4.1403782954e+03 resonance
211 3.9817432635e+03 resonance
212 3.8291861964e+03 resonance
213 3.6824742221e+03 resonance
214 3.5413833908e+03 resonance
215 3.4056983334e+03 resonance
216 3.2752119321e+03 resonance
217 3.1497250051e+03 resonance
218 3.0290460016e+03 resonance
219 2.9129907104e+03 resonance
220 2.8013819778e+03 resonance
221 2.6940494377e+03 resonance
222 2.5908292516e+03 resonance
223 2.4915638581e+03 resonance
224 2.3961017327e+03 resonance
225 2.3042971565e+03 resonance
226 2.2160099937e+03 resonance
227 2.1311054775e+03 resonance
228 2.0494540048e+03 resonance
229 1.9709309380e+03 resonance
230 1.8954164150e+03 resonance
231 1.8227951660e+03 resonance
232 1.7529563376e+03 resonance
233 1.6857933238e+03 resonance
234 1.6212036032e+03 resonance
235 1.5590885820e+03 resonance
236 1.4993534445e+03 resonance
237 1.4419070074e+03 resonance
238 1.3866615811e+03 resonance
239 1.3335328357e+03 resonance
240 1.2824396726e+03 resonance
241 1.2333041000e+03 resonance
242 1.1860511146e+03 resonance
243 1.1406085866e+03 resonance
244 1.0969071501e+03 resonance
245 1.0548800964e+03 resonance
246 1.0144632732e+03 resonance
247 9.7559498578e+02 resonance
248 9.3821590334e+02 resonance
249 9.0226896828e+02 resonance
250 8.6769930911e+02 resonance
251 8.3445415668e+02 resonance
252 8.0248276367e+02 resonance
253 7.7173632706e+02 resonance
254 7.4216791372e+02 resonance
255 7.1373238870e+02 resonance
256 6.8638634635e+02 resonance
257 6.6008804409e+02 resonance
258 6.3479733864e+02 resonance
259 6.1047562482e+02 resonance
260 5.8708577653e+02 resonance
261 5.6459209015e+02 resonance
262 5.4296023002e+02 resonance
263 5.2215717599e+02 resonance
264 5.0215117308e+02 resonance
265 4.8291168295e+02 resonance
266 4.6440933733e+02 resonance
267 4.4661589317e+02 resonance
268 4.2950418951e+02 resonance
269 4.1304810605e+02 resonance
270 3.9722252327e+02 resonance
271 3.8200328408e+02 resonance
272 3.6736715694e+02 resonance
273 3.5329180042e+02 resonance
274 3.3975572907e+02 resonance
275 3.2673828065e+02 resonance
276 3.1421958457e+02 resonance
277 3.0218053155e+02 resonance
278 2.9060274449e+02 resonance
279 2.7946855038e+02 resonance
280 2.6876095334e+02 resonance
281 2.5846360867e+02 resonance
282 2.4856079789e+02 resonance
283 2.3903740479e+02 resonance
284 2.2987889231e+02 resonance
285 2.2107128034e+02 resonance
286 2.1260112446e+02 resonance
287 2.0445549530e+02 resonance
288 1.9662195892e+02 resonance
289 1.8908855775e+02 resonance
290 1.8184379236e+02 resonance
291 1.7487660392e+02 resonance
292 1.6817635731e+02 resonance
293 1.6173282489e+02 resonance
294 1.5553617086e+02 resonance
295 1.4957693630e+02 resonance
296 1.4384602469e+02 resonance
297 1.3833468803e+02 resonance
298 1.3303451348e+02 resonance
299 1.2793741057e+02 resonance
300 1.2303559876e+02 resonance
301 1.1832159566e+02 resonance
302 1.1378820553e+02 resonance
303 1.0942850835e+02 resonance
304 1.0523584921e+02 resonance
305 1.0120382819e+02 resonance
306 9.7326290595e+01 resonance
307 9.3597317514e+01 resonance
308 9.0011216828e+01 resonance
309 8.6562514505e+01 resonance
310 8.3245946243e+01 resonance
311 8.0056449441e+01 resonance
312 7.6989155464e+01 resonance
313 7.4039382217e+01 resonance
314 7.1202626994e+01 resonance
315 6.8474559606e+01 resonance
316 6.5851015773e+01 resonance
317 6.3327990765e+01 resonance
318 6.0901633289e+01 resonance
319 5.8568239611e+01 resonance
320 5.6324247905e+01 resonance
321 5.4166232810e+01 resonance
322 5.2090900207e+01 resonance
323 5.0095082186e+01 resonance
324 4.8175732216e+01 resonance
325 4.6329920489e+01 resonance
326 4.4554829449e+01 resonance
327 4.2847749496e+01 resonance
328 4.1206074842e+01 resonance
329 3.9627299539e+01 resonance
330 3.8109013655e+01 resonance
331 3.6648899587e+01 resonance
332 3.5244728533e+01 resonance
333 3.3894357086e+01 resonance
334 3.2595723958e+01 resonance
335 3.1346846841e+01 resonance
336 3.0145819376e+01 resonance
337 2.8990808246e+01 resonance
338 2.7880050373e+01 resonance
339 2.6811850232e+01 resonance
340 2.5784577260e+01 resonance
341 2.4796663368e+01 resonance
342 2.3846600547e+01 resonance
343 2.2932938566e+01 resonance
344 2.2054282757e+01 resonance
345 2.1209291890e+01 resonance
346 2.0396676120e+01 resonance
347 1.9615195025e+01 resonance
348 1.8863655705e+01 resonance
349 1.8140910968e+01 resonance
350 1.7445857573e+01 resonance
351 1.6777434552e+01 resonance
352 1.6134621583e+01 resonance
353 1.5516437440e+01 resonance
354 1.4921938490e+01 resonance
355 1.4350217256e+01 resonance
356 1.3800401030e+01 resonance
357 1.3271650539e+01 resonance
358 1.2763158668e+01 resonance
359 1.2274149225e+01 resonance
360 1.1803875759e+01 resonance
361 1.1351620416e+01 resonance
362 1.0916692847e+01 resonance
363 1.0498429154e+01 resonance
364 1.0096190874e+01 resonance
365 9.7093640076e+00 resonance
366 9.3373580800e+00 resonance
367 8.9796052394e+00 resonance
368 8.6355593910e+00 resonance
369 8.3046953633e+00 resonance
370 7.9865081062e+00 resonance
371 7.6805119200e+00 resonance
372 7.3862397144e+00 resonance
373 7.1032422952e+00 resonance
374 6.8310876785e+00 resonance
375 6.5693604319e+00 resonance
376 6.3176610395e+00 resonance
377 6.0756052927e+00 resonance
378 5.8428237036e+00 resonance
379 5.6189609408e+00 resonance
380 5.4036752871e+00 resonance
381 5.1966381180e+00 resonance
382 4.9975333999e+00 resonance
383 4.8060572078e+00 resonance
384 4.6219172612e+00 resonance
385 4.4448324782e+00 resonance
386 4.2745325463e+00 resonance
387 4.1107575098e+00 resonance
388 3.9532573729e+00 resonance
389 3.8017917182e+00 resonance
390 3.6561293397e+00 resonance
391 3.5160478899e+00 resonance
392 3.3813335404e+00 resonance
393 3.2517806552e+00 resonance
394 3.1271914774e+00 resonance
395 3.0073758267e+00 resonance
396 2.8921508095e+00 resonance
397 2.7813405398e+00 resonance
398 2.6747758702e+00 resonance
399 2.5722941342e+00 resonance
400 2.4737388978e+00 resonance
401 2.3789597204e+00 resonance
402 2.2878119257e+00 resonance
403 2.2001563802e+00 resonance
404 2.1158592816e+00 resonance
405 2.0347919538e+00 resonance
406 1.9568306509e+00 resonance
407 1.8818563683e+00 resonance
408 1.8097546608e+00 resonance
409 1.7404154681e+00 resonance
410 1.6737329470e+00 resonance
411 1.6096053093e+00 resonance
412 1.5479346668e+00 resonance
413 1.4886268819e+00 resonance
414 1.4315914238e+00 resonance
415 1.3767412302e+00 resonance
416 1.3239925746e+00 resonance
417 1.2732649383e+00 resonance
418 1.2244808878e+00 resonance
419 1.1775659562e+00 resonance
420 1.1324485298e+00 resonance
421 1.0890597388e+00 resonance
422 1.0473333519e+00 resonance
423 1.0072056757e+00 resonance
424 9.6861545690e-01 resonance
425 9.3150378910e-01 resonance
426 8.9581402292e-01 resonance
427 8.6149167943e-01 resonance
428 8.2848436699e-01 resonance
429 7.9674170133e-01 resonance
430 7.6621522859e-01 resonance
431 7.3685835139e-01 resonance
432 7.0862625768e-01 resonance
433 6.8147585235e-01 resonance
434 6.5536569143e-01 resonance
435 6.3025591887e-01 resonance
436 6.0610820564e-01 resonance
437 5.8288569126e-01 resonance
438 5.6055292753e-01 resonance
439 5.3907582444e-01 resonance
440 5.1842159807e-01 resonance
441 4.9855872061e-01 resonance
442 4.7945687221e-01 resonance
443 4.6108689469e-01 resonance
444 4.4342074706e-01 resonance
445 4.2643146267e-01 resonance
446 4.1009310810e-01 resonance
447 3.9438074352e-01 resonance
448 3.7927038468e-01 resonance
449 3.6473896623e-01 resonance
450 3.5076430657e-01 resonance
451 3.3732507398e-01 resonance
452 3.2440075401e-01 resonance
453 3.1197161825e-01 resonance
454 3.0001869413e-01 resonance
455 2.8852373601e-01 resonance
456 2.7746919733e-01 resonance
457 2.6683820378e-01 resonance
458 2.5661452760e-01 resonance
459 2.4678256277e-01 resonance
460 2.3732730122e-01 resonance
461 2.2823430988e-01 resonance
462 2.1948970868e-01 resonance
463 2.1108014935e-01 resonance
464 2.0299279505e-01 resonance
465 1.9521530077e-01 resonance
466 1.8773579449e-01 resonance
467 1.8054285906e-01 resonance
468 1.7362551476e-01 resonance
469 1.6697320256e-01 resonance
470 1.6057576797e-01 resonance
471 1.5442344559e-01 resonance
472 1.4850684414e-01 resonance
473 1.4281693219e-01 resonance
474 1.3734502432e-01 resonance
475 1.3208276789e-01 resonance
476 1.2702213029e-01 resonance
477 1.2215538666e-01 resonance
478 1.1747510813e-01 resonance
479 1.1297415044e-01 resonance
480 1.0864564307e-01 resonance
481 1.0448297874e-01 resonance
482 1.0047980331e-01 resonance
483 9.6630006106e-02 resonance
484 9.2927710566e-02 resonance
485 8.9367265294e-02 resonance
486 8.5943235420e-02 resonance
487 8.2650394304e-02 resonance
488 7.9483715562e-02 resonance
489 7.6438365391e-02 resonance
490 7.3509695191e-02 resonance
491 7.0693234471e-02 resonance
492 6.7984684019e-02 resonance
493 6.5379909348e-02 resonance
494 6.2874934377e-02 resonance
495 6.0465935366e-02 resonance
496 5.8149235080e-02 resonance
497 5.5921297172e-02 resonance
498 5.3778720787e-02 resonance
499 5.1718235374e-02 resonance
500 4.9736695686e-02 resonance
501 4.7831076986e-02 resonance
502 4.5998470427e-02 resonance
503 4.4236078612e-02 resonance
504 4.2541211322e-02 resonance
505 4.0911281414e-02 resonance
506 3.9343800869e-02 resonance
507 3.7836376991e-02 resonance
508 3.6386708763e-02 resonance
509 3.4992583325e-02 resonance
510 3.3651872604e-02 resonance
511 3.2362530061e-02 resonance
512 3.1122587567e-02 resonance
513 2.9930152404e-02 resonance
514 2.8783404368e-02 resonance
515 2.7680592996e-02 resonance
516 2.6620034893e-02 resonance
517 2.5600111161e-02 resonance
518 2.4619264929e-02 resonance
519 2.3675998976e-02 resonance
520 2.2768873447e-02 resonance
521 2.1896503653e-02 resonance
522 2.1057557956e-02 resonance
523 2.0250755741e-02 resonance
524 1.9474865460e-02 resonance
525 1.8728702747e-02 resonance
526 1.8011128616e-02 resonance
527 1.7321047720e-02 resonance
528 1.6657406681e-02 resonance
529 1.6019192476e-02 resonance
530 1.5405430900e-02 resonance
531 1.4815185071e-02 resonance
532 1.4247554002e-02 resonance
533 1.3701671230e-02 resonance
534 1.3176703486e-02 resonance
535 1.2671849430e-02 resonance
536 1.2186338422e-02 resonance
537 1.1719429351e-02 resonance
538 1.1270409500e-02 resonance
539 1.0838593457e-02 resonance
540 1.0423322075e-02 resonance
541 1.0023961458e-02 resonance
542 9.6399019998e-03 resonance
543 9.2705574492e-03 resonance
544 8.9153640173e-03 resonance
545 8.5737795161e-03 resonance
546 8.2452825312e-03 resonance
547 7.9293716256e-03 resonance
548 7.6255645745e-03 resonance
549 7.3333976292e-03 resonance
550 7.0524248090e-03 resonance
551 6.7822172206e-03 resonance
552 6.5223624035e-03 resonance
553 6.2724637001e-03 resonance
554 6.0321396505e-03 resonance
555 5.8010234101e-03 resonance
556 5.5787621895e-03 resonance
557 5.3650167164e-03 resonance
558 5.1594607172e-03 resonance
559 4.9617804192e-03 resonance
560 4.7716740718e-03 resonance
561 4.5888514855e-03 resonance
562 4.4130335892e-03 resonance
563 4.2439520044e-03 resonance
564 4.0813486350e-03 resonance
565 3.9249752738e-03 resonance
566 3.7745932234e-03 resonance
567 3.6299729319e-03 resonance
568 3.4908936424e-03 resonance
569 3.3571430562e-03 resonance
570 3.2285170086e-03 resonance
571 3.1048191573e-03 resonance
572 2.9858606828e-03 resonance
573 2.8714599999e-03 resonance
574 2.7614424808e-03 resonance
575 2.6556401882e-03 resonance
576 2.5538916194e-03 resonance
577 2.4560414594e-03 resonance
578 2.3619403442e-03 resonance
579 2.2714446322e-03 resonance
580 2.1844161856e-03 resonance
581 2.1007221590e-03 resonance
582 2.0202347970e-03 resonance
583 1.9428312390e-03 resonance
584 1.8683933318e-03 resonance
585 1.7968074489e-03 resonance
586 1.7279643176e-03 resonance
587 1.6617588516e-03 resonance
588 1.5980899910e-03 resonance
589 1.5368605481e-03 resonance
590 1.4779770585e-03 resonance
591 1.4213496393e-03 resonance
592 1.3668918508e-03 resonance
593 1.3145205657e-03 resonance
594 1.2641558413e-03 resonance
595 1.2157207979e-03 resonance
596 1.1691415016e-03 resonance
597 1.1243468510e-03 resonance
598 1.0812684688e-03 resonance
599 1.0398405978e-03 resonance
600 1.0000000000e-03 thermal
601 1.0000000000e-05 thermal
