User-generated using "barnfire_functions.py"
67 3.0617487900e+06 resonance
68 2.9909783578e+06 resonance
69 2.9218437404e+06 resonance
70 2.8543071270e+06 resonance
71 2.7883315807e+06 resonance
72 2.7238810184e+06 resonance
73 2.6609201911e+06 resonance
74 2.5994146643e+06 resonance
75 2.5393307999e+06 resonance
76 2.4806357369e+06 resonance
77 2.4232973740e+06 resonance
78 2.3672843519e+06 resonance
79 2.3125660362e+06 resonance
80 2.2591125007e+06 resonance
81 2.2068945105e+06 resonance
82 2.1558835070e+06 resonance
83 2.1060515913e+06 resonance
84 2.0573715096e+06 resonance
85 2.0098166378e+06 resonance
86 1.9633609676e+06 resonance
87 1.9179790915e+06 resonance
88 1.8736461894e+06 resonance
89 1.8303380150e+06 resonance
90 1.7880308823e+06 resonance
91 1.7467016528e+06 resonance
92 1.7063277230e+06 resonance
93 1.6668870115e+06 resonance
94 1.6283579478e+06 resonance
95 1.5907194596e+06 resonance
96 1.5539509618e+06 resonance
97 1.5180323451e+06 resonance
98 1.4829439650e+06 resonance
99 1.4486666312e+06 resonance
100 1.4151815968e+06 resonance
101 1.3824705483e+06 resonance
102 1.3505155954e+06 resonance
103 1.3192992616e+06 resonance
104 1.2888044740e+06 resonance
105 1.2590145546e+06 resonance
106 1.2299132108e+06 resonance
107 1.2014845266e+06 resonance
108 1.1737129538e+06 resonance
109 1.1465833038e+06 resonance
110 1.1200807390e+06 resonance
111 1.0941907645e+06 resonance
112 1.0688992208e+06 resonance
113 1.0441922755e+06 resonance
114 1.0200564160e+06 resonance
115 9.9647844197e+05 resonance
116 9.7344545826e+05 resonance
117 9.5094486773e+05 resonance
118 9.2896436446e+05 resonance
119 9.0749192695e+05 resonance
120 8.8651581156e+05 resonance
121 8.6602454613e+05 resonance
122 8.4600692364e+05 resonance
123 8.2645199613e+05 resonance
124 8.0734906870e+05 resonance
125 7.8868769363e+05 resonance
126 7.7045766472e+05 resonance
127 7.5264901167e+05 resonance
128 7.3525199463e+05 resonance
129 7.1825709890e+05 resonance
130 7.0165502969e+05 resonance
131 6.8543670705e+05 resonance
132 6.6959326092e+05 resonance
133 6.5411602627e+05 resonance
134 6.3899653833e+05 resonance
135 6.2422652802e+05 resonance
136 6.0979791737e+05 resonance
137 5.9570281515e+05 resonance
138 5.8193351251e+05 resonance
139 5.6848247880e+05 resonance
140 5.5534235742e+05 resonance
141 5.4250596183e+05 resonance
142 5.2996627160e+05 resonance
143 5.1771642857e+05 resonance
144 5.0574973308e+05 resonance
145 4.9405964038e+05 resonance
146 4.8263975694e+05 resonance
147 4.7148383706e+05 resonance
148 4.6058577938e+05 resonance
149 4.4993962357e+05 resonance
150 4.3953954707e+05 resonance
151 4.2937986192e+05 resonance
152 4.1945501161e+05 resonance
153 4.0975956809e+05 resonance
154 4.0028822876e+05 resonance
155 3.9103581359e+05 resonance
156 3.8199726228e+05 resonance
157 3.7316763150e+05 resonance
158 3.6454209219e+05 resonance
159 3.5611592688e+05 resonance
160 3.4788452719e+05 resonance
161 3.3984339121e+05 resonance
162 3.3198812112e+05 resonance
163 3.2431442075e+05 resonance
164 3.1681809323e+05 resonance
165 3.0949503869e+05 resonance
166 3.0234125202e+05 resonance
167 2.9535282072e+05 resonance
168 2.8852592270e+05 resonance
169 2.8185682420e+05 resonance
170 2.7534187779e+05 resonance
171 2.6897752035e+05 resonance
172 2.6276027110e+05 resonance
173 2.5668672973e+05 resonance
174 2.5075357451e+05 resonance
175 2.4495756051e+05 resonance
176 2.3929551780e+05 resonance
177 2.3376434970e+05 resonance
178 2.2836103114e+05 resonance
179 2.2308260696e+05 resonance
180 2.1792619028e+05 resonance
181 2.1288896099e+05 resonance
182 2.0796816415e+05 resonance
183 2.0316110849e+05 resonance
184 1.9846516495e+05 resonance
185 1.9387776524e+05 resonance
186 1.8939640044e+05 resonance
187 1.8501861963e+05 resonance
188 1.8074202851e+05 resonance
189 1.7656428815e+05 resonance
190 1.7248311369e+05 resonance
191 1.6849627305e+05 resonance
192 1.6460158577e+05 resonance
193 1.6079692178e+05 resonance
194 1.5708020025e+05 resonance
195 1.5344938844e+05 resonance
196 1.4990250060e+05 resonance
197 1.4643759689e+05 resonance
198 1.4305278228e+05 resonance
199 1.3974620557e+05 resonance
200 1.3651605835e+05 resonance
201 1.3336057398e+05 resonance
202 1.3027802668e+05 resonance
203 1.2726673056e+05 resonance
204 1.2432503868e+05 resonance
205 1.2145134220e+05 resonance
206 1.1864406944e+05 resonance
207 1.1590168506e+05 resonance
208 1.1322268919e+05 resonance
209 1.1060561666e+05 resonance
210 1.0804903615e+05 resonance
211 1.0555154942e+05 resonance
212 1.0311179054e+05 resonance
213 1.0072842519e+05 resonance
214 9.8400149858e+04 resonance
215 9.6125691170e+04 resonance
216 9.3903805191e+04 resonance
217 9.1733276733e+04 resonance
218 8.9612918700e+04 resonance
219 8.7541571433e+04 resonance
220 8.5518102079e+04 resonance
221 8.3541403969e+04 resonance
222 8.1610396015e+04 resonance
223 7.9724022117e+04 resonance
224 7.7881250587e+04 resonance
225 7.6081073583e+04 resonance
226 7.4322506558e+04 resonance
227 7.2604587724e+04 resonance
228 7.0926377523e+04 resonance
229 6.9286958113e+04 resonance
230 6.7685432871e+04 resonance
231 6.6120925896e+04 resonance
232 6.4592581533e+04 resonance
233 6.3099563906e+04 resonance
234 6.1641056460e+04 resonance
235 6.0216261512e+04 resonance
236 5.8824399819e+04 resonance
237 5.7464710150e+04 resonance
238 5.6136448868e+04 resonance
239 5.4838889525e+04 resonance
240 5.3571322464e+04 resonance
241 5.2333054433e+04 resonance
242 5.1123408203e+04 resonance
243 4.9941722199e+04 resonance
244 4.8787350136e+04 resonance
245 4.7659660671e+04 resonance
246 4.6558037052e+04 resonance
247 4.5481876782e+04 resonance
248 4.4430591291e+04 resonance
249 4.3403605616e+04 resonance
250 4.2400358080e+04 resonance
251 4.1420299991e+04 resonance
252 4.0462895340e+04 resonance
253 3.9527620506e+04 resonance
254 3.8613963972e+04 resonance
255 3.7721426045e+04 resonance
256 3.6849518580e+04 resonance
257 3.5997764718e+04 resonance
258 3.5165698620e+04 resonance
259 3.4352865217e+04 resonance
260 3.3558819955e+04 resonance
261 3.2783128559e+04 resonance
262 3.2025366791e+04 resonance
263 3.1285120218e+04 resonance
264 3.0561983987e+04 resonance
265 2.9855562604e+04 resonance
266 2.9165469714e+04 resonance
267 2.8491327896e+04 resonance
268 2.7832768449e+04 resonance
269 2.7189431197e+04 resonance
270 2.6560964288e+04 resonance
271 2.5947024004e+04 resonance
272 2.5347274570e+04 resonance
273 2.4761387974e+04 resonance
274 2.4189043785e+04 resonance
275 2.3629928978e+04 resonance
276 2.3083737764e+04 resonance
277 2.2550171424e+04 resonance
278 2.2028938139e+04 resonance
279 2.1519752840e+04 resonance
280 2.1022337045e+04 resonance
281 2.0536418708e+04 resonance
282 2.0061732074e+04 resonance
283 1.9598017528e+04 resonance
284 1.9145021458e+04 resonance
285 1.8702496111e+04 resonance
286 1.8270199465e+04 resonance
287 1.7847895089e+04 resonance
288 1.7435352018e+04 resonance
289 1.7032344625e+04 resonance
290 1.6638652499e+04 resonance
291 1.6254060323e+04 resonance
292 1.5878357758e+04 resonance
293 1.5511339325e+04 resonance
294 1.5152804297e+04 resonance
295 1.4802556585e+04 resonance
296 1.4460404632e+04 resonance
297 1.4126161311e+04 resonance
298 1.3799643817e+04 resonance
299 1.3480673573e+04 resonance
300 1.3169076130e+04 resonance
301 1.2864681069e+04 resonance
302 1.2567321912e+04 resonance
303 1.2276836028e+04 resonance
304 1.1993064546e+04 resonance
305 1.1715852267e+04 resonance
306 1.1445047578e+04 resonance
307 1.1180502372e+04 resonance
308 1.0922071965e+04 resonance
309 1.0669615018e+04 resonance
310 1.0422993457e+04 resonance
311 1.0182072400e+04 resonance
312 9.9467200858e+03 resonance
313 9.7168077946e+03 resonance
314 9.4922097839e+03 resonance
315 9.2728032176e+03 resonance
316 9.0584680985e+03 resonance
317 8.8490872033e+03 resonance
318 8.6445460182e+03 resonance
319 8.4447326763e+03 resonance
320 8.2495378963e+03 resonance
321 8.0588549231e+03 resonance
322 7.8725794691e+03 resonance
323 7.6906096571e+03 resonance
324 7.5128459649e+03 resonance
325 7.3391911707e+03 resonance
326 7.1695502998e+03 resonance
327 7.0038305729e+03 resonance
328 6.8419413551e+03 resonance
329 6.6837941065e+03 resonance
330 6.5293023340e+03 resonance
331 6.3783815433e+03 resonance
332 6.2309491935e+03 resonance
333 6.0869246514e+03 resonance
334 5.9462291477e+03 resonance
335 5.8087857336e+03 resonance
336 5.6745192391e+03 resonance
337 5.5433562317e+03 resonance
338 5.4152249763e+03 resonance
339 5.2900553956e+03 resonance
340 5.1677790325e+03 resonance
341 5.0483290120e+03 resonance
342 4.9316400050e+03 resonance
343 4.8176481923e+03 resonance
344 4.7062912299e+03 resonance
345 4.5975082149e+03 resonance
346 4.4912396522e+03 resonance
347 4.3874274216e+03 resonance
348 4.2860147466e+03 resonance
349 4.1869461630e+03 resonance
350 4.0901674885e+03 resonance
351 3.9956257933e+03 resonance
352 3.9032693709e+03 resonance
353 3.8130477102e+03 resonance
354 3.7249114675e+03 resonance
355 3.6388124396e+03 resonance
356 3.5547035376e+03 resonance
357 3.4725387609e+03 resonance
358 3.3922731722e+03 resonance
359 3.3138628730e+03 resonance
360 3.2372649795e+03 resonance
361 3.1624375990e+03 resonance
362 3.0893398072e+03 resonance
363 3.0179316256e+03 resonance
364 2.9481740001e+03 resonance
365 2.8800287790e+03 resonance
366 2.8134586926e+03 resonance
367 2.7484273327e+03 resonance
368 2.6848991324e+03 resonance
369 2.6228393473e+03 resonance
370 2.5622140358e+03 resonance
371 2.5029900409e+03 resonance
372 2.4451349720e+03 resonance
373 2.3886171874e+03 resonance
374 2.3334057764e+03 resonance
375 2.2794705431e+03 resonance
376 2.2267819894e+03 resonance
377 2.1753112991e+03 resonance
378 2.1250303220e+03 resonance
379 2.0759115586e+03 resonance
380 2.0279281451e+03 resonance
381 1.9810538385e+03 resonance
382 1.9352630027e+03 resonance
383 1.8905305937e+03 resonance
384 1.8468321467e+03 resonance
385 1.8041437623e+03 resonance
386 1.7624420935e+03 resonance
387 1.7217043331e+03 resonance
388 1.6819082008e+03 resonance
389 1.6430319316e+03 resonance
390 1.6050542633e+03 resonance
391 1.5679544254e+03 resonance
392 1.5317121273e+03 resonance
393 1.4963075475e+03 resonance
394 1.4617213227e+03 resonance
395 1.4279345372e+03 resonance
396 1.3949287123e+03 resonance
397 1.3626857967e+03 resonance
398 1.3311881562e+03 resonance
399 1.3004185641e+03 resonance
400 1.2703601922e+03 resonance
401 1.2409966010e+03 resonance
402 1.2123117311e+03 resonance
403 1.1842898942e+03 resonance
404 1.1569157647e+03 resonance
405 1.1301743714e+03 resonance
406 1.1040510889e+03 resonance
407 1.0785316298e+03 resonance
408 1.0536020374e+03 resonance
409 1.0292486770e+03 resonance
410 1.0054582296e+03 resonance
411 9.8221768361e+02 resonance
412 9.5951432851e+02 resonance
413 9.3733574745e+02 resonance
414 9.1566981059e+02 resonance
415 8.9450466847e+02 resonance
416 8.7382874555e+02 resonance
417 8.5363073381e+02 resonance
418 8.3389958664e+02 resonance
419 8.1462451275e+02 resonance
420 7.9579497028e+02 resonance
421 7.7740066106e+02 resonance
422 7.5943152494e+02 resonance
423 7.4187773430e+02 resonance
424 7.2472968869e+02 resonance
425 7.0797800956e+02 resonance
426 6.9161353515e+02 resonance
427 6.7562731546e+02 resonance
428 6.6001060736e+02 resonance
429 6.4475486982e+02 resonance
430 6.2985175923e+02 resonance
431 6.1529312484e+02 resonance
432 6.0107100429e+02 resonance
433 5.8717761928e+02 resonance
434 5.7360537128e+02 resonance
435 5.6034683740e+02 resonance
436 5.4739476635e+02 resonance
437 5.3474207442e+02 resonance
438 5.2238184165e+02 resonance
439 5.1030730803e+02 resonance
440 4.9851186979e+02 resonance
441 4.8698907583e+02 resonance
442 4.7573262412e+02 resonance
443 4.6473635835e+02 resonance
444 4.5399426447e+02 resonance
445 4.4350046745e+02 resonance
446 4.3324922807e+02 resonance
447 4.2323493976e+02 resonance
448 4.1345212554e+02 resonance
449 4.0389543502e+02 resonance
450 3.9455964151e+02 resonance
451 3.8543963909e+02 resonance
452 3.7653043990e+02 resonance
453 3.6782717134e+02 resonance
454 3.5932507346e+02 resonance
455 3.5101949632e+02 resonance
456 3.4290589747e+02 resonance
457 3.3497983945e+02 resonance
458 3.2723698736e+02 resonance
459 3.1967310651e+02 resonance
460 3.1228406010e+02 resonance
461 3.0506580693e+02 resonance
462 2.9801439922e+02 resonance
463 2.9112598045e+02 resonance
464 2.8439678323e+02 resonance
465 2.7782312724e+02 resonance
466 2.7140141725e+02 resonance
467 2.6512814112e+02 resonance
468 2.5899986789e+02 resonance
469 2.5301324591e+02 resonance
470 2.4716500101e+02 resonance
471 2.4145193467e+02 resonance
472 2.3587092233e+02 resonance
473 2.3041891165e+02 resonance
474 2.2509292082e+02 resonance
475 2.1989003698e+02 resonance
476 2.1480741459e+02 resonance
477 2.0984227388e+02 resonance
478 2.0499189933e+02 resonance
479 2.0025363818e+02 resonance
480 1.9562489902e+02 resonance
481 1.9110315031e+02 resonance
482 1.8668591902e+02 resonance
483 1.8237078931e+02 resonance
484 1.7815540116e+02 resonance
485 1.7403744910e+02 resonance
486 1.7001468095e+02 resonance
487 1.6608489661e+02 resonance
488 1.6224594681e+02 resonance
489 1.5849573196e+02 resonance
490 1.5483220101e+02 resonance
491 1.5125335031e+02 resonance
492 1.4775722254e+02 resonance
493 1.4434190560e+02 resonance
494 1.4100553161e+02 resonance
495 1.3774627584e+02 resonance
496 1.3456235575e+02 resonance
497 1.3145203001e+02 resonance
498 1.2841359752e+02 resonance
499 1.2544539653e+02 resonance
500 1.2254580367e+02 resonance
501 1.1971323311e+02 resonance
502 1.1694613567e+02 resonance
503 1.1424299797e+02 resonance
504 1.1160234163e+02 resonance
505 1.0902272244e+02 resonance
506 1.0650272955e+02 resonance
507 1.0404098473e+02 resonance
508 1.0163614163e+02 resonance
509 9.9286884993e+01 resonance
510 9.6991929970e+01 resonance
511 9.4750021415e+01 resonance
512 9.2559933192e+01 resonance
513 9.0420467506e+01 resonance
514 8.8330454247e+01 resonance
515 8.6288750354e+01 resonance
516 8.4294239185e+01 resonance
517 8.2345829910e+01 resonance
518 8.0442456912e+01 resonance
519 7.8583079206e+01 resonance
520 7.6766679866e+01 resonance
521 7.4992265476e+01 resonance
522 7.3258865578e+01 resonance
523 7.1565532148e+01 resonance
524 6.9911339074e+01 resonance
525 6.8295381652e+01 resonance
526 6.6716776087e+01 resonance
527 6.5174659015e+01 resonance
528 6.3668187027e+01 resonance
529 6.2196536208e+01 resonance
530 6.0758901689e+01 resonance
531 5.9354497204e+01 resonance
532 5.7982554661e+01 resonance
533 5.6642323723e+01 resonance
534 5.5333071395e+01 resonance
535 5.4054081626e+01 resonance
536 5.2804654915e+01 resonance
537 5.1584107931e+01 resonance
538 5.0391773137e+01 resonance
539 4.9226998425e+01 resonance
540 4.8089146761e+01 resonance
541 4.6977595836e+01 resonance
542 4.5891737724e+01 resonance
543 4.4830978551e+01 resonance
544 4.3794738171e+01 resonance
545 4.2782449848e+01 resonance
546 4.1793559944e+01 resonance
547 4.0827527620e+01 resonance
548 3.9883824536e+01 resonance
549 3.8961934566e+01 resonance
550 3.8061353513e+01 resonance
551 3.7181588835e+01 resonance
552 3.6322159374e+01 resonance
553 3.5482595094e+01 resonance
554 3.4662436824e+01 resonance
555 3.3861236006e+01 resonance
556 3.3078554450e+01 resonance
557 3.2313964095e+01 resonance
558 3.1567046773e+01 resonance
559 3.0837393984e+01 resonance
560 3.0124606669e+01 resonance
561 2.9428294992e+01 resonance
562 2.8748078129e+01 resonance
563 2.8083584060e+01 resonance
564 2.7434449360e+01 resonance
565 2.6800319007e+01 resonance
566 2.6180846187e+01 resonance
567 2.5575692098e+01 resonance
568 2.4984525771e+01 resonance
569 2.4407023890e+01 resonance
570 2.3842870607e+01 resonance
571 2.3291757380e+01 resonance
572 2.2753382794e+01 resonance
573 2.2227452404e+01 resonance
574 2.1713678570e+01 resonance
575 2.1211780302e+01 resonance
576 2.0721483101e+01 resonance
577 2.0242518818e+01 resonance
578 1.9774625498e+01 resonance
579 1.9317547243e+01 resonance
580 1.8871034070e+01 resonance
581 1.8434841773e+01 resonance
582 1.8008731792e+01 resonance
583 1.7592471080e+01 resonance
584 1.7185831976e+01 resonance
585 1.6788592085e+01 resonance
586 1.6400534148e+01 resonance
587 1.6021445931e+01 resonance
588 1.5651120104e+01 resonance
589 1.5289354130e+01 resonance
590 1.4935950152e+01 resonance
591 1.4590714890e+01 resonance
592 1.4253459527e+01 resonance
593 1.3923999614e+01 resonance
594 1.3602154963e+01 resonance
595 1.3287749552e+01 resonance
596 1.2980611428e+01 resonance
597 1.2680572612e+01 resonance
598 1.2387469009e+01 resonance
599 1.2101140313e+01 resonance
600 1.1821429929e+01 resonance
601 1.1548184878e+01 resonance
602 1.1281255717e+01 resonance
603 1.1020496459e+01 resonance
604 1.0765764490e+01 resonance
605 1.0516920493e+01 resonance
606 1.0273828372e+01 resonance
607 1.0036355175e+01 resonance
608 9.8043710237e+00 resonance
609 9.5777490431e+00 resonance
610 9.3563652896e+00 resonance
611 9.1400986849e+00 resonance
612 8.9288309491e+00 resonance
613 8.7224465365e+00 resonance
614 8.5208325722e+00 resonance
615 8.3238787902e+00 resonance
616 8.1314774731e+00 resonance
617 7.9435233937e+00 resonance
618 7.7599137567e+00 resonance
619 7.5805481431e+00 resonance
620 7.4053284549e+00 resonance
621 7.2341588615e+00 resonance
622 7.0669457476e+00 resonance
623 6.9035976615e+00 resonance
624 6.7440252655e+00 resonance
625 6.5881412869e+00 resonance
626 6.4358604702e+00 resonance
627 6.2870995305e+00 resonance
628 6.1417771080e+00 resonance
629 5.9998137236e+00 resonance
630 5.8611317351e+00 resonance
631 5.7256552952e+00 resonance
632 5.5933103094e+00 resonance
633 5.4640243963e+00 resonance
634 5.3377268472e+00 resonance
635 5.2143485880e+00 resonance
636 5.0938221410e+00 resonance
637 4.9760815884e+00 resonance
638 4.8610625359e+00 resonance
639 4.7487020778e+00 resonance
640 4.6389387623e+00 resonance
641 4.5317125580e+00 resonance
642 4.4269648212e+00 resonance
643 4.3246382637e+00 resonance
644 4.2246769213e+00 resonance
645 4.1270261236e+00 resonance
646 4.0316324638e+00 resonance
647 3.9384437695e+00 resonance
648 3.8474090743e+00 resonance
649 3.7584785899e+00 resonance
650 3.6716036787e+00 resonance
651 3.5867368274e+00 resonance
652 3.5038316210e+00 resonance
653 3.4228427172e+00 resonance
654 3.3437258219e+00 resonance
655 3.2664376647e+00 resonance
656 3.1909359756e+00 resonance
657 3.1171794614e+00 resonance
658 3.0451277835e+00 resonance
659 2.9747415356e+00 resonance
660 2.9059822223e+00 resonance
661 2.8388122381e+00 resonance
662 2.7731948466e+00 resonance
663 2.7090941606e+00 resonance
664 2.6464751223e+00 resonance
665 2.5853034844e+00 resonance
666 2.5255457912e+00 resonance
667 2.4671693601e+00 resonance
668 2.4101422642e+00 resonance
669 2.3544333144e+00 resonance
670 2.3000120425e+00 resonance
671 2.2468486847e+00 resonance
672 2.1949141651e+00 resonance
673 2.1441800799e+00 resonance
674 2.0946186817e+00 resonance
675 2.0462028646e+00 resonance
676 1.9989061492e+00 resonance
677 1.9527026682e+00 resonance
678 1.9075671521e+00 resonance
679 1.8634749155e+00 resonance
680 1.8204018438e+00 resonance
681 1.7783243796e+00 resonance
682 1.7372195099e+00 resonance
683 1.6970647539e+00 resonance
684 1.6578381503e+00 resonance
685 1.6195182454e+00 resonance
686 1.5820840815e+00 resonance
687 1.5455151851e+00 resonance
688 1.5097915562e+00 resonance
689 1.4748936569e+00 resonance
690 1.4408024009e+00 resonance
691 1.4074991434e+00 resonance
692 1.3749656700e+00 resonance
693 1.3431841878e+00 resonance
694 1.3121373149e+00 resonance
695 1.2818080713e+00 resonance
696 1.2521798694e+00 resonance
697 1.2232365051e+00 resonance
698 1.1949621488e+00 resonance
699 1.1673413368e+00 resonance
700 1.1403589628e+00 resonance
701 1.1140002697e+00 resonance
702 1.0882508416e+00 resonance
703 1.0630965955e+00 resonance
704 1.0385237743e+00 resonance
705 1.0145189387e+00 resonance
706 9.9106896007e-01 resonance
707 9.6816101318e-01 resonance
708 9.4578256934e-01 resonance
709 9.2392138941e-01 resonance
710 9.0256551715e-01 resonance
711 8.8170327269e-01 resonance
712 8.6132324612e-01 resonance
713 8.4141429127e-01 resonance
714 8.2196551963e-01 resonance
715 8.0296629432e-01 resonance
716 7.8440622438e-01 resonance
717 7.6627515899e-01 resonance
718 7.4856318197e-01 resonance
719 7.3126060637e-01 resonance
720 7.1435796911e-01 resonance
721 6.9784602587e-01 resonance
722 6.8171574601e-01 resonance
723 6.6595830759e-01 resonance
724 6.5056509264e-01 resonance
725 6.3552768234e-01 resonance
726 6.2083785249e-01 resonance
727 6.0648756899e-01 resonance
728 5.9246898343e-01 resonance
729 5.7877442881e-01 resonance
730 5.6539641537e-01 resonance
731 5.5232762644e-01 resonance
732 5.3956091450e-01 resonance
733 5.2708929721e-01 resonance
734 5.1490595366e-01 resonance
735 5.0300422057e-01 resonance
736 4.9137758869e-01 resonance
737 4.8001969923e-01 resonance
738 4.6892434036e-01 resonance
739 4.5808544386e-01 resonance
740 4.4749708176e-01 resonance
741 4.3715346311e-01 resonance
742 4.2704893082e-01 resonance
743 4.1717795854e-01 resonance
744 4.0753514770e-01 resonance
745 3.9811522447e-01 resonance
746 3.8891303695e-01 resonance
747 3.7992355231e-01 resonance
748 3.7114185406e-01 resonance
749 3.6256313934e-01 resonance
750 3.5418271631e-01 resonance
751 3.4599600158e-01 resonance
752 3.3799851770e-01 resonance
753 3.3018589073e-01 resonance
754 3.2255384780e-01 resonance
755 3.1509821484e-01 resonance
756 3.0781491422e-01 resonance
757 3.0069996260e-01 resonance
758 2.9374946869e-01 resonance
759 2.8695963115e-01 resonance
760 2.8032673652e-01 resonance
761 2.7384715714e-01 resonance
762 2.6751734925e-01 resonance
763 2.6133385095e-01 resonance
764 2.5529328040e-01 resonance
765 2.4939233390e-01 resonance
766 2.4362778414e-01 resonance
767 2.3799647838e-01 resonance
768 2.3249533678e-01 resonance
769 2.2712135067e-01 resonance
770 2.2187158093e-01 resonance
771 2.1674315638e-01 resonance
772 2.1173327219e-01 resonance
773 2.0683918838e-01 resonance
774 2.0205822829e-01 resonance
775 1.9738777714e-01 resonance
776 1.9282528059e-01 resonance
777 1.8836824333e-01 resonance
778 1.8401422773e-01 resonance
779 1.7976085251e-01 resonance
780 1.7560579143e-01 resonance
781 1.7154677202e-01 resonance
782 1.6758157434e-01 resonance
783 1.6370802976e-01 resonance
784 1.5992401976e-01 resonance
785 1.5622747482e-01 resonance
786 1.5261637324e-01 resonance
787 1.4908874003e-01 resonance
788 1.4564264589e-01 resonance
789 1.4227620609e-01 resonance
790 1.3898757946e-01 resonance
791 1.3577496740e-01 resonance
792 1.3263661289e-01 resonance
793 1.2957079951e-01 resonance
794 1.2657585051e-01 resonance
795 1.2365012790e-01 resonance
796 1.2079203157e-01 resonance
797 1.1799999836e-01 resonance
798 1.1527250128e-01 resonance
799 1.1260804861e-01 resonance
800 1.1000518312e-01 resonance
801 1.0746248126e-01 resonance
802 1.0497855238e-01 resonance
803 1.0255203798e-01 resonance
804 1.0018161096e-01 resonance
805 9.7865974900e-02 resonance
806 9.5603863336e-02 resonance
807 9.3394039085e-02 resonance
808 9.1235293556e-02 resonance
809 8.9126446096e-02 resonance
810 8.7066343343e-02 resonance
811 8.5053858593e-02 resonance
812 8.3087891184e-02 resonance
813 8.1167365898e-02 resonance
814 7.9291232368e-02 resonance
815 7.7458464506e-02 resonance
816 7.5668059941e-02 resonance
817 7.3919039471e-02 resonance
818 7.2210446529e-02 resonance
819 7.0541346658e-02 resonance
820 6.8910827000e-02 resonance
821 6.7317995796e-02 resonance
822 6.5761981902e-02 resonance
823 6.4241934308e-02 resonance
824 6.2757021675e-02 resonance
825 6.1306431880e-02 resonance
826 5.9889371573e-02 resonance
827 5.8505065739e-02 resonance
828 5.7152757280e-02 resonance
829 5.5831706596e-02 resonance
830 5.4541191182e-02 resonance
831 5.3280505235e-02 resonance
832 5.2048959265e-02 resonance
833 5.0845879719e-02 resonance
834 4.9670608614e-02 resonance
835 4.8522503175e-02 resonance
836 4.7400935484e-02 resonance
837 4.6305292137e-02 resonance
838 4.5234973909e-02 resonance
839 4.4189395427e-02 resonance
840 4.3167984845e-02 resonance
841 4.2170183537e-02 resonance
842 4.1195445791e-02 resonance
843 4.0243238506e-02 resonance
844 3.9313040904e-02 resonance
845 3.8404344245e-02 resonance
846 3.7516651548e-02 resonance
847 3.6649477319e-02 resonance
848 3.5802347287e-02 resonance
849 3.4974798143e-02 resonance
850 3.4166377286e-02 resonance
851 3.3376642578e-02 resonance
852 3.2605162099e-02 resonance
853 3.1851513916e-02 resonance
854 3.1115285844e-02 resonance
855 3.0396075230e-02 resonance
856 2.9693488725e-02 resonance
857 2.9007142074e-02 resonance
858 2.8336659901e-02 resonance
859 2.7681675509e-02 resonance
860 2.7041830677e-02 resonance
861 2.6416775463e-02 resonance
862 2.5806168015e-02 resonance
863 2.5209674380e-02 resonance
864 2.4626968327e-02 resonance
865 2.4057731165e-02 resonance
866 2.3501651568e-02 resonance
867 2.2958425408e-02 resonance
868 2.2427755585e-02 resonance
869 2.1909351867e-02 resonance
870 2.1402930731e-02 resonance
871 2.0908215206e-02 resonance
872 2.0424934726e-02 resonance
