User-generated using "barnfire_functions.py"
67 6.5362465861e+03 resonance
68 5.8087857336e+03 resonance
69 5.1622886704e+03 resonance
70 4.5877444166e+03 resonance
71 4.0771448821e+03 resonance
72 3.6233732483e+03 resonance
73 3.2201047734e+03 resonance
74 2.8617186365e+03 resonance
75 2.5432195940e+03 resonance
76 2.2601683551e+03 resonance
77 2.0086197061e+03 resonance
78 1.7850675214e+03 resonance
79 1.5863958948e+03 resonance
80 1.4098357093e+03 resonance
81 1.2529260405e+03 resonance
82 1.1134798562e+03 resonance
83 9.8955353325e+02 resonance
84 8.7941976650e+02 resonance
85 7.8154349383e+02 resonance
86 6.9456050002e+02 resonance
87 6.1725840212e+02 resonance
88 5.4855975106e+02 resonance
89 4.8750701400e+02 resonance
90 4.3324922807e+02 resonance
91 3.8503013954e+02 resonance
92 3.4217766299e+02 resonance
93 3.0409451371e+02 resonance
94 2.7024988265e+02 resonance
95 2.4017203791e+02 resonance
96 2.1344174964e+02 resonance
97 1.8968644679e+02 resonance
98 1.6857502412e+02 resonance
99 1.4981322725e+02 resonance
100 1.3313955122e+02 resonance
101 1.1832159566e+02 resonance
102 1.0515282552e+02 resonance
103 9.3449692373e+01 resonance
104 8.3049076058e+01 resonance
105 7.3806011116e+01 resonance
106 6.5591666222e+01 resonance
107 5.8291548516e+01 resonance
108 5.1803907785e+01 resonance
109 4.6038318249e+01 resonance
110 4.0914418194e+01 resonance
111 3.6360789877e+01 resonance
112 3.2313964095e+01 resonance
113 2.8717535539e+01 resonance
114 2.5521376610e+01 resonance
115 2.2680938731e+01 resonance
116 2.0156631423e+01 resonance
117 1.7913270484e+01 resonance
118 1.5919587589e+01 resonance
119 1.4147794464e+01 resonance
120 1.2573195574e+01 resonance
121 1.1173843905e+01 resonance
122 9.9302350679e+00 resonance
123 8.8250354440e+00 resonance
124 7.8428405828e+00 resonance
125 6.9699604946e+00 resonance
126 6.1942288362e+00 resonance
127 5.5048333352e+00 resonance
128 4.8921650862e+00 resonance
129 4.3476846206e+00 resonance
130 3.8638028822e+00 resonance
131 3.4337754495e+00 resonance
132 3.0516085310e+00 resonance
133 2.7119754229e+00 resonance
134 2.4101422642e+00 resonance
135 2.1419020558e+00 resonance
136 1.9035160226e+00 resonance
137 1.6916615018e+00 resonance
138 1.5033856309e+00 resonance
139 1.3360641906e+00 resonance
140 1.1873650278e+00 resonance
141 1.0552155497e+00 resonance
142 9.3777383547e-01 resonance
143 8.3340296377e-01 resonance
144 7.4064819656e-01 resonance
145 6.5821670297e-01 resonance
146 5.8495953962e-01 resonance
147 5.1985563636e-01 resonance
148 4.6199756454e-01 resonance
149 4.1057888904e-01 resonance
150 3.6488292810e-01 resonance
151 3.2427276408e-01 resonance
152 2.8818236597e-01 resonance
153 2.5610870001e-01 resonance
154 2.2760471828e-01 resonance
155 2.0227312771e-01 resonance
156 1.7976085251e-01 resonance
157 1.5975411297e-01 resonance
158 1.4197405194e-01 resonance
159 1.2617284806e-01 resonance
160 1.1213026163e-01 resonance
161 9.9650564815e-02 resonance
162 8.8559813589e-02 resonance
163 7.8703423282e-02 resonance
164 6.9944013941e-02 resonance
165 6.2159495511e-02 resonance
166 5.5241366122e-02 resonance
167 4.9093199775e-02 resonance
168 4.3629302339e-02 resonance
169 3.8773517133e-02 resonance
170 3.4458163442e-02 resonance
171 3.0623093173e-02 resonance
172 2.7214852499e-02 resonance
173 2.4185936815e-02 resonance
174 2.1494128606e-02 resonance
175 1.9101909017e-02 resonance
176 1.6975934907e-02 resonance
177 1.5086574107e-02 resonance
178 1.3407492402e-02 resonance
179 1.1915286481e-02 resonance
180 1.0589157740e-02 resonance
181 9.4106223805e-03 resonance
182 8.3632537891e-03 resonance
183 7.4324535735e-03 resonance
184 6.6052480907e-03 resonance
185 5.8701076176e-03 resonance
186 5.2167856482e-03 resonance
187 4.6361760758e-03 resonance
188 4.1201862709e-03 resonance
189 3.6616242847e-03 resonance
190 3.2540986063e-03 resonance
191 2.8919290775e-03 resonance
192 2.5700677210e-03 resonance
193 2.2840283817e-03 resonance
194 2.0298241971e-03 resonance
195 1.8039120284e-03 resonance
196 1.6031430757e-03 resonance
197 1.4247189888e-03 resonance
198 1.2661528643e-03 resonance
199 1.1252345819e-03 resonance
200 1.0000000000e-03 thermal
201 1.0000000000e-05 thermal
