User-generated using "barnfire_functions.py"
67 3.0680370999e+04 resonance
68 2.7922146435e+04 resonance
69 2.5411891582e+04 resonance
70 2.3127313485e+04 resonance
71 2.1048123368e+04 resonance
72 1.9155856455e+04 resonance
73 1.7433707990e+04 resonance
74 1.5866383996e+04 resonance
75 1.4439965453e+04 resonance
76 1.3141784690e+04 resonance
77 1.1960312884e+04 resonance
78 1.0885057673e+04 resonance
79 9.9064699803e+03 resonance
80 9.0158592101e+03 resonance
81 8.2053160669e+03 resonance
82 7.4676423166e+03 resonance
83 6.7962868602e+03 resonance
84 6.1852875549e+03 resonance
85 5.6292182664e+03 resonance
86 5.1231406802e+03 resonance
87 4.6625604456e+03 resonance
88 4.2433872630e+03 resonance
89 3.8618985585e+03 resonance
90 3.5147064249e+03 resonance
91 3.1987275340e+03 resonance
92 2.9111557553e+03 resonance
93 2.6494372346e+03 resonance
94 2.4112477139e+03 resonance
95 2.1944718908e+03 resonance
96 1.9971846326e+03 resonance
97 1.8176338797e+03 resonance
98 1.6542250859e+03 resonance
99 1.5055070581e+03 resonance
100 1.3701590681e+03 resonance
101 1.2469791235e+03 resonance
102 1.1348732937e+03 resonance
103 1.0328459943e+03 resonance
104 9.3999114609e+02 resonance
105 8.5548412792e+02 resonance
106 7.7857445378e+02 resonance
107 7.0857910777e+02 resonance
108 6.4487647846e+02 resonance
109 5.8690083847e+02 resonance
110 5.3413732040e+02 resonance
111 4.8611734444e+02 resonance
112 4.4241445699e+02 resonance
113 4.0264054347e+02 resonance
114 3.6644238153e+02 resonance
115 3.3349850422e+02 resonance
116 3.0351634505e+02 resonance
117 2.7622963986e+02 resonance
118 2.5139606213e+02 resonance
119 2.2879507096e+02 resonance
120 2.0822595252e+02 resonance
121 1.8950603752e+02 resonance
122 1.7246907901e+02 resonance
123 1.5696377595e+02 resonance
124 1.4285242956e+02 resonance
125 1.3000972044e+02 resonance
126 1.1832159566e+02 resonance
127 1.0768425586e+02 resonance
128 9.8003233430e+01 resonance
129 8.9192553603e+01 resonance
130 8.1173970897e+01 resonance
131 7.3876274251e+01 resonance
132 6.7234654619e+01 resonance
133 6.1190129409e+01 resonance
134 5.5689018681e+01 resonance
135 5.0682468424e+01 resonance
136 4.6126016698e+01 resonance
137 4.1979198776e+01 resonance
138 3.8205187788e+01 resonance
139 3.4770467672e+01 resonance
140 3.1644535523e+01 resonance
141 2.8799630707e+01 resonance
142 2.6210488325e+01 resonance
143 2.3854114839e+01 resonance
144 2.1709583878e+01 resonance
145 1.9757850389e+01 resonance
146 1.7981581507e+01 resonance
147 1.6365002626e+01 resonance
148 1.4893757306e+01 resonance
149 1.3554779780e+01 resonance
150 1.2336178918e+01 resonance
151 1.1227132625e+01 resonance
152 1.0217791734e+01 resonance
153 9.2991925374e+00 resonance
154 8.4631771813e+00 resonance
155 7.7023212192e+00 resonance
156 7.0098676765e+00 resonance
157 6.3796670436e+00 resonance
158 5.8061226640e+00 resonance
159 5.2841410309e+00 resonance
160 4.8090865541e+00 resonance
161 4.3767403916e+00 resonance
162 3.9832629835e+00 resonance
163 3.6251599538e+00 resonance
164 3.2992510775e+00 resonance
165 3.0026420383e+00 resonance
166 2.7326987241e+00 resonance
167 2.4870238348e+00 resonance
168 2.2634355922e+00 resonance
169 2.0599483642e+00 resonance
170 1.8747550306e+00 resonance
171 1.7062109352e+00 resonance
172 1.5528192792e+00 resonance
173 1.4132178291e+00 resonance
174 1.2861668189e+00 resonance
175 1.1705379396e+00 resonance
176 1.0653043198e+00 resonance
177 9.6953140542e-01 resonance
178 8.8236866092e-01 resonance
179 8.0304201538e-01 resonance
180 7.3084698836e-01 resonance
181 6.6514243361e-01 resonance
182 6.0534484513e-01 resonance
183 5.5092317527e-01 resonance
184 5.0139411856e-01 resonance
185 4.5631781963e-01 resonance
186 4.1529396698e-01 resonance
187 3.7795823785e-01 resonance
188 3.4397906283e-01 resonance
189 3.1305468121e-01 resonance
190 2.8491046119e-01 resonance
191 2.5929646087e-01 resonance
192 2.3598520861e-01 resonance
193 2.1476968291e-01 resonance
194 1.9546147392e-01 resonance
195 1.7788911019e-01 resonance
196 1.6189653586e-01 resonance
197 1.4734172484e-01 resonance
198 1.3409541941e-01 resonance
199 1.2203998241e-01 resonance
200 1.1106835246e-01 resonance
201 1.0108309322e-01 resonance
202 9.1995528051e-02 resonance
203 8.3724952532e-02 resonance
204 7.6197917714e-02 resonance
205 6.9347577853e-02 resonance
206 6.3113096767e-02 resonance
207 5.7439107562e-02 resonance
208 5.2275220938e-02 resonance
209 4.7575577687e-02 resonance
210 4.3298441434e-02 resonance
211 3.9405827985e-02 resonance
212 3.5863167998e-02 resonance
213 3.2638999981e-02 resonance
214 2.9704690891e-02 resonance
215 2.7034181851e-02 resonance
216 2.4603756728e-02 resonance
217 2.2391831514e-02 resonance
218 2.0378762646e-02 resonance
219 1.8546672554e-02 resonance
220 1.6879290897e-02 resonance
221 1.5361810069e-02 resonance
222 1.3980753697e-02 resonance
223 1.2723856957e-02 resonance
224 1.1579957660e-02 resonance
225 1.0538897118e-02 resonance
226 9.5914299273e-03 resonance
227 8.7291418659e-03 resonance
228 7.9443751653e-03 resonance
229 7.2301605057e-03 resonance
230 6.5801551223e-03 resonance
231 5.9885864775e-03 resonance
232 5.4502009955e-03 resonance
233 4.9602174073e-03 resonance
234 4.5142842894e-03 resonance
235 4.1084414195e-03 resonance
236 3.7390846068e-03 resonance
237 3.4029336844e-03 resonance
238 3.0970033786e-03 resonance
239 2.8185767978e-03 resonance
240 2.5651813040e-03 resonance
241 2.3345665541e-03 resonance
242 2.1246845153e-03 resonance
243 1.9336712768e-03 resonance
244 1.7598304971e-03 resonance
245 1.6016183391e-03 resonance
246 1.4576297593e-03 resonance
247 1.3265860308e-03 resonance
248 1.2073233864e-03 resonance
249 1.0987826839e-03 resonance
250 1.0000000000e-03 thermal
251 1.0000000000e-05 thermal
